canonical_smiles,validity
CN(C)CCCCCNC(=O)c1ccccc1,valid
C=C1C=C/C(=O)O1,valid
CN(C)CCCNCCCCNCc1ccccc1,valid
Cc1ccc(Nc2nc(C#N)c(C#N)c3)ccc2[nH]1,invalid
NC(=O)C(=O)NCc1ccccc1,valid
CN(C)[C@@H](N)[C@@H]1C[C@@H](CO)[C@H](C)CCN1.Cl,valid
CCc1ccc(NS(=O)(=O)c2ccccc2)c(C)c1,valid
CN(C)CCNC(=O)c1cccnc1,valid
C=C1N[C@H](C(=O)O)[C@H](O)[C@@H](O)[C@H](O)[C@@H]1O,valid
CSc1nc(N)nc(Nc2ccccc2)n1,valid
C=CCOc1ccc(C(=O)NO)cc1,valid
COc1ccc(C(=O)/C=C/c2ccc(OC)c(O)c2)cc1,valid
COc1ccc(/C=C/C(=O)c2ccc(OC)c(O)c2)cc1,valid
CC1CCN(C(=O)c2c3ccccc3)cc21,invalid
Cc1ccc(-c2[nH]c3ccc(Cl)cc3)ccc2c1,invalid
N=C(O)C(=O)N1CCCCC1.Cl,valid
COc1ccc(/C=C/c2ccc(OC)c(OC)c2)cc1,valid
O=C(O)c1cccnc1C(=O)NCC(O)P(=O)(O)O,valid
Fc1ccc(Cc2ccc(Cl)cc2)nc1SSc1ccccc1,valid
Cc1cc(C)c(Cc2ccc(-c3ccccc3)cs2)cc1,invalid
COc1ccc(C(=O)/C=C/c2ccc(OC)cc2OC)c(O)c1,valid
CCCCCCCCCCc1ccc(O)c(O)c1,valid
COc1ccc(/C=C/C(=O)c2ccccc2OC)c(O)c1,valid
O=C(O)C(CCCC/C=C/c1cccnc1)c1ccccc1,valid
COc1ccc(/C=C/C(=O)c2ccc(O)c(O)c2)cc1,valid
O=C(O)c1ccccc1C(=O)Nc1ccccc1,valid
Cc1ccc(C(=O)Nc2ccc(-c3ccccc3)cc2)cc1,valid
Cc1cc(C)c(C(=O)/C=C/c2ccc(OCc3ccccc3)cc2)cc1,valid
Nc1nc(SCCc2ccccc2)oc1Sc1ccccc1,valid
Cc1ccc(Cn2cc(-c3ccccc3)cs2)cc1,invalid
CCOc1ccc(C(=O)/C=C/c2ccc(OC)cc2O)cc1,valid
C=C(C)[N+]([O-])c1ccc(Cn2cncc2F)cc1,valid
CCc1ccc(NS(=O)(=O)c2cccs2)cc1,valid
COc1ccc(/C=C/C(=O)c2ccccc2O)cc1,valid
O=C(O)c1ccccc1OCCn1ccnc1,valid
NC(=O)c1cnc(-c2ccc(Cl)cc2)o1,valid
Nc1ccc(/C=N/Nc2ccc(Cl)cc2)cc1,valid
