canonical_smiles,validity
Cc1cc(C)c(C(=O)N/N=C/c2ccccc2)cc1,valid
COc1ccc(/C=C/c2ccc(O)cc2O)cc1,valid
CN(C)CCCCNc1nccs1,valid
COc1ccc(/C=C/C(=O)c2ccccc2O)cc1,valid
COc1ccc(OCC(=O)/C=C/c2ccc(O)cc2)cc1,valid
CN(C)c1ccc(S(=O)(=O)c2ccccc2)cc1,valid
O=C(O)c1ccccc1OCCn1ccnc1,valid
Cc1cc(C)c2c(S)nc(N)cc2n1,valid
C=C(C)CCCC(=O)N1CCc2c3ccccc3c2O1,valid
O=C(O)C(CCCCCCCCCl)Nc1ccc(Cl)cc1,valid
Nc1ccc(S(=O)(=O)Nc2ccccc2)o1,valid
CN(C)CCCCOc1ccccc1,valid
O=C(O)C(S)NCC(=O)Nc1ccc(Cl)cc1,valid
Fc1ccccc1-c1ccc(C(=O)O)cc1,valid
O=S(=O)(Nc1ccccc1)c1ccc(O)c(O)c1,valid
Clc1ccc(Cn2cncn2)o1,valid
O=C(O)C(=O)Nc1ccccc1C(=O)Nc1ccc(Cl)cc1,valid
CC(=O)Nc1ccc(-c2ccc(F)cc2)c(O)c1,valid
CN(C)CCCCNC(=O)c1ccccc1,valid
O=C(O)C(=O)N1CCCCC1,valid
O=C(O)c1ccccc1,valid
O=C(O)c1ccccc1F,valid
COc1ccc(/C=C/c2ccc(OC)cc2)cc1,valid
O=S(=O)(Nc1nccs1)NCCNc1ccc(Cl)cc1,valid
CC1CCCCCC1,valid
CC(C)CCCCC(=O)NCc1ccccc1,valid
O=C(O)C(=O)Nc1ccccc1,valid
Nc1nc(N)nc2ccccc12,valid
O=C(O)c1ccc(OCCn2ccnc2)cc1,valid
Cc1ccc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc3)cc2c1O,invalid
O=C(O)c1ccccc1Oc1ccc(O)c(O)c1,valid
Cc1c(C)c2[nH]c3ccc(C(=O)Nc3ccccc3)cc2cc1,invalid
O=C(O)c1ccc(-c2cccs2)s1,valid
NC(=S)N/N=C/c1ccccc1,valid
Cc1cc(C)c(C#Cc2ccc(Cl)cc2)nc1N,valid
Nc1ccc(Cn2ccnc2)cc1,valid
CNC(=O)c1ccccc1OCCn1ccnc1,valid
